,date,value,temperature,humidity
0,2023-01-01 00:00:00,1120.4369898761902,6.752701997758768,80.47759959501883
1,2023-01-01 01:00:00,1179.5484652187317,6.243547428111093,84.56789848077175
2,2023-01-01 02:00:00,1118.293863443185,13.09965296785183,73.01190064385369
3,2023-01-01 03:00:00,1390.7764356659156,7.931156709535223,76.34963721562318
4,2023-01-01 04:00:00,1658.5848817203141,8.83546247701923,76.27554858660014
5,2023-01-01 05:00:00,1721.664327427527,9.11059120040532,71.11750939077179
6,2023-01-01 06:00:00,1554.199544508018,7.754449045689006,73.63153656782345
7,2023-01-01 07:00:00,1519.9249024168314,9.48269151841555,63.36720072895383
8,2023-01-01 08:00:00,1470.5317262398225,7.3623026580270885,76.30574041131322
9,2023-01-01 09:00:00,1515.3395247623553,2.7019085413105914,77.97004666575825
10,2023-01-01 10:00:00,1389.0423275651428,10.32367348773427,82.72786598423204
11,2023-01-01 11:00:00,1013.8843297124126,8.103193006413225,81.96682548596829
12,2023-01-01 12:00:00,1171.5381310104547,4.071461524498322,79.30085237905485
13,2023-01-01 13:00:00,1133.5498615094205,3.509702193880255,85.27768457321197
14,2023-01-01 14:00:00,943.1220782961432,2.413494372000238,76.9061825447059
15,2023-01-01 15:00:00,872.729832205616,2.336027711622969,81.33459557417918
16,2023-01-01 16:00:00,777.0156326643989,0.9668712454801927,89.72017054854595
17,2023-01-01 17:00:00,682.9673095427448,2.7421550120978706,86.94120397892651
18,2023-01-01 18:00:00,705.0899825552641,0.49851232855696187,84.71066442939653
19,2023-01-01 19:00:00,653.4855158870615,0.6940285296244925,82.49394098995691
20,2023-01-01 20:00:00,620.6421242421858,-1.593120515150635,90.0
21,2023-01-01 21:00:00,857.1039159169526,3.4060534547134003,75.74178641430115
22,2023-01-01 22:00:00,891.9973480991899,2.5376157073583,88.94356211281851
23,2023-01-01 23:00:00,877.952298594432,1.9586466634650441,82.97406907044635
24,2023-01-02 00:00:00,1110.0883467477374,7.203539458836081,71.84956509802821
25,2023-01-02 01:00:00,1336.1263409397745,8.346233097981594,77.07000851057747
26,2023-01-02 02:00:00,1561.4734471302986,10.179550507558272,77.85074243882329
27,2023-01-02 03:00:00,1591.3504559569112,7.88371032524441,76.45589470843683
28,2023-01-02 04:00:00,2142.5188604528967,7.598947341493908,83.82221633354645
29,2023-01-02 05:00:00,1692.7885139890075,8.43966866127506,73.14286183670376
30,2023-01-02 06:00:00,1671.566383861235,11.167516326233638,72.59765862194845
31,2023-01-02 07:00:00,1403.1887352466895,7.658280046754012,74.71325816710423
32,2023-01-02 08:00:00,1827.315409784029,8.47043950563564,72.05830935814208
33,2023-01-02 09:00:00,1375.357006338433,9.070668569000295,80.1866940685487
34,2023-01-02 10:00:00,1570.4785522447444,8.872461128366925,80.42911257745902
35,2023-01-02 11:00:00,1523.1132559526543,8.095406360111912,76.19789204907669
36,2023-01-02 12:00:00,1546.0701565909562,8.826316751429813,77.31484161213942
37,2023-01-02 13:00:00,1230.1671890203131,5.062388593798718,71.93586148396653
38,2023-01-02 14:00:00,1011.7568932449182,-0.830352017354453,84.67217622476309
39,2023-01-02 15:00:00,859.4874714848165,0.5533733532495759,74.55254629388062
40,2023-01-02 16:00:00,1004.473843891389,1.1213528438351612,83.19729975396999
41,2023-01-02 17:00:00,989.1239321361197,3.739121728226418,83.1870149691692
42,2023-01-02 18:00:00,1216.1778139054745,-1.582023257823729,79.39073384609074
43,2023-01-02 19:00:00,900.4195763761932,2.8620003926741893,82.68462725771974
44,2023-01-02 20:00:00,960.630052609337,-0.16134691022005665,84.12121710737291
45,2023-01-02 21:00:00,1111.085191457441,2.9118218041333215,83.13965677191324
46,2023-01-02 22:00:00,932.0980039728129,3.8107631623468317,78.35042253877317
47,2023-01-02 23:00:00,1179.604281446231,4.117322925714609,86.47453570410642
48,2023-01-03 00:00:00,1726.5785534508664,5.2369825364407045,82.79417997954742
49,2023-01-03 01:00:00,1407.6724187816849,4.577131182969351,74.427347611413
50,2023-01-03 02:00:00,1661.135625709421,8.216591869507875,82.6708304194068
51,2023-01-03 03:00:00,1436.7908215131827,7.564559489872492,80.37337990423403
52,2023-01-03 04:00:00,2041.0216197961004,7.154567746112798,79.22091086739569
53,2023-01-03 05:00:00,1835.827617764581,10.845176735718455,73.07405050835315
54,2023-01-03 06:00:00,1794.516750102904,5.773386330186723,79.9238263710629
55,2023-01-03 07:00:00,1714.853620453459,10.424192752786112,66.13233639115269
56,2023-01-03 08:00:00,2172.593944501762,7.396525145911588,74.46278253336749
57,2023-01-03 09:00:00,1676.9732321300046,9.56140983747205,63.65731413615549
58,2023-01-03 10:00:00,1609.806948581481,10.75369765863844,79.7996856655616
59,2023-01-03 11:00:00,1590.1711330016794,8.654414694165467,86.17722148308775
60,2023-01-03 12:00:00,1530.1245607298547,5.174847872577489,81.89104045846992
61,2023-01-03 13:00:00,1626.1785262502567,6.4245655902794345,77.70809100614018
62,2023-01-03 14:00:00,1382.9833345100594,3.294519733223503,90.0
63,2023-01-03 15:00:00,1321.7300785677746,0.5880009461007272,82.5468685135274
64,2023-01-03 16:00:00,1118.2037759765299,0.168934092646573,78.9136393243332
65,2023-01-03 17:00:00,999.7311182700538,1.0309460677526987,87.15923045033169
66,2023-01-03 18:00:00,1149.116927032859,2.6190084066457002,79.49911706031124
67,2023-01-03 19:00:00,1217.6761397763,1.3967391302056313,78.19529947724497
68,2023-01-03 20:00:00,1248.1601706044016,0.12281612890890026,81.68781530871449
69,2023-01-03 21:00:00,1340.14280941974,0.7565414401349613,82.9792778240053
70,2023-01-03 22:00:00,940.3838450780978,0.9161122815484903,86.08252774749349
71,2023-01-03 23:00:00,1454.7073690967088,6.082225714241641,74.99612894272366
72,2023-01-04 00:00:00,1610.308586821388,8.926576880877635,84.04675747614529
73,2023-01-04 01:00:00,1699.527504286195,6.900479203844086,81.99149999115427
74,2023-01-04 02:00:00,1853.7571250945366,6.060660295921413,78.96735809032451
75,2023-01-04 03:00:00,1946.8568207216224,10.667785712263502,77.89115521845683
76,2023-01-04 04:00:00,1689.5948276471781,9.917679183581074,76.41988628259402
77,2023-01-04 05:00:00,1925.340863873129,11.557293290244811,75.47712966844631
78,2023-01-04 06:00:00,1791.1069823255268,11.02777778077789,76.19313304576534
79,2023-01-04 07:00:00,2384.47867181885,11.02062751736412,70.75752770065847
80,2023-01-04 08:00:00,1877.6578486450962,8.614560796028433,75.89008068604642
81,2023-01-04 09:00:00,1667.0480106053155,6.39849819897926,68.75488761385365
82,2023-01-04 10:00:00,1994.8427145471655,11.423278523615366,77.63262487951293
83,2023-01-04 11:00:00,1589.452562485107,8.588394316320398,86.6970738354155
84,2023-01-04 12:00:00,1351.2138099056137,4.938826441264182,86.35664873813573
85,2023-01-04 13:00:00,1613.9514102998808,4.209741727195131,78.44261251357044
86,2023-01-04 14:00:00,1573.9583708918813,3.4082125544276267,76.41886551439536
87,2023-01-04 15:00:00,1277.8296274225922,1.8902575668753052,85.15748127055096
88,2023-01-04 16:00:00,1266.6173418774904,2.5088964072947,83.68366883763306
89,2023-01-04 17:00:00,1226.0256710082044,2.5745907205152223,85.21688430214282
